codigo;descricao;estadual;chave;versao
85401100;Tubos catodicos p/recept.de televisao a cores,etc.;18.00;C07872;23.2.A
85401200;Tubos catodicos p/recept.televisao em preto/branco,etc.;18.00;C07872;23.2.A
85402011;Tubos p/cameras de televisao em preto e branco,etc.;18.00;C07872;23.2.A
85402019;Outros tubos p/cameras de televisao;18.00;C07872;23.2.A
85402020;Tubos conversores/intensificadores imagens,de raios x;18.00;C07872;23.2.A
85402090;Outs.tubos conversores/intensificadores de imagens,etc.;18.00;C07872;23.2.A
85404000;Tubos de visualizacao de dados graficos, em monocromos, tubos de visualizacao de dados graficos, a cores (policromo), com uma tela fosforica de espacamento entre os pontos inferior a 0,4 mm;12.00;C07872;23.2.A
85406010;Outs.tubos catodicos,de visualiz.dados graf.a cores,etc;12.00;C07872;23.2.A
85406090;Outros tubos catodicos;12.00;C07872;23.2.A
85407100;Tubos p/microondas,magnetrons;18.00;C07872;23.2.A
85407900;Outros tubos p/microondas;18.00;C07872;23.2.A
85408100;Tubos de recepcao ou de amplificacao;18.00;C07872;23.2.A
85408910;Valvulas de potencia p/transmissores;18.00;C07872;23.2.A
85408990;Outros lampadas,tubos e valvulas,eletronicos, etc.;18.00;C07872;23.2.A
85409110;Bobinas de deflexao (yokes) p/tubos catodicos;18.00;C07872;23.2.A
85409120;Nucleos de po ferromagnetico p/bobinas de deflexao;18.00;C07872;23.2.A
85409130;Canhoes eletronicos p/tubos catodicos;18.00;C07872;23.2.A
85409140;Painel de vidro,mascara,etc.reunidos,p/tubos tricromat.;18.00;C07872;23.2.A
85409190;Outros partes p/tubos catodicos;18.00;C07872;23.2.A
85409900;Partes p/lampadas,outs.tubos e valvulas, eletron. etc.;18.00;C07872;23.2.A
85411011;Diodos nao montados,zener;12.00;C07872;23.2.A
85411012;Diodos nao montados,de intensidade de corrente<=3a;12.00;C07872;23.2.A
85411019;Outros diodos nao montados;12.00;C07872;23.2.A
85411021;Diodos montados p/montag.superf.zener;12.00;C07872;23.2.A
85411022;Diodos montados p/montag.superf.intensid. corrente<=3a;12.00;C07872;23.2.A
85411029;Outros diodos montados p/montag.em superficie;12.00;C07872;23.2.A
85411031;Zener;12.00;C07872;23.2.A
85411032;Outros, de intensidade de corrente inferior ou igual a 3 a 2;12.00;C07872;23.2.A
85411039;Outros;12.00;C07872;23.2.A
85411091;Outros diodos zener;12.00;C07872;23.2.A
85411092;Outros diodos de intensidade de corrente<=3a;12.00;C07872;23.2.A
85411099;Outros diodos exc.fotodiodos e diodos emissores de luz;12.00;C07872;23.2.A
85412110;Transistores c/cap.dissip.<1w,nao montados;12.00;C07872;23.2.A
85412120;Transistores c/cap.dissip.<1w,montados, p/montag.superf.;12.00;C07872;23.2.A
85412191;Outs.transistores c/cap.dissip.<1w,exc. fototransistores, de efeito de campo, c/ juncao heterogenea (hjfet ou hemt);12.00;C07872;23.2.A
85412199;Outs.transistores c/cap.dissip.<1w,exc.fototransistores;12.00;C07872;23.2.A
85412910;Outs.transistores,nao montados, exc.fototransistores;12.00;C07872;23.2.A
85412920;Outros transistores,montados,exc. fototransistores;12.00;C07872;23.2.A
85413011;Tiristores,diacs,etc.n/montados,intensid.corrente<=3a;12.00;C07872;23.2.A
85413019;Outros tiristores,diacs,triacs,n/montados;12.00;C07872;23.2.A
85413021;Tiristores,diacs,etc.montados,intensid.corrente<=3a;12.00;C07872;23.2.A
85413029;Outros tiristores,diacs,triacs,montados;12.00;C07872;23.2.A
85414111;Maquinas aparelhos e materiais eletricos e suas partes aparelhos de gravacao ou de reproducao de som aparelhos de gravacao ou de reproducao de imagens e de som em televisao e suas partes e acessorios Diodos transistores e dispositivos semelhantes semicond;12.00;C07872;23.2.A
85414112;Maquinas aparelhos e materiais eletricos e suas partes aparelhos de gravacao ou de reproducao de som aparelhos de gravacao ou de reproducao de imagens e de som em televisao e suas partes e acessorios Diodos transistores e dispositivos semelhantes semicond;12.00;C07872;23.2.A
85414121;Maquinas aparelhos e materiais eletricos e suas partes aparelhos de gravacao ou de reproducao de som aparelhos de gravacao ou de reproducao de imagens e de som em televisao e suas partes e acessorios Diodos transistores e dispositivos semelhantes semicond;12.00;C07872;23.2.A
85414122;Maquinas aparelhos e materiais eletricos e suas partes aparelhos de gravacao ou de reproducao de som aparelhos de gravacao ou de reproducao de imagens e de som em televisao e suas partes e acessorios Diodos transistores e dispositivos semelhantes semicond;12.00;C07872;23.2.A
85414123;Maquinas aparelhos e materiais eletricos e suas partes aparelhos de gravacao ou de reproducao de som aparelhos de gravacao ou de reproducao de imagens e de som em televisao e suas partes e acessorios Diodos transistores e dispositivos semelhantes semicond;12.00;C07872;23.2.A
85414124;Maquinas aparelhos e materiais eletricos e suas partes aparelhos de gravacao ou de reproducao de som aparelhos de gravacao ou de reproducao de imagens e de som em televisao e suas partes e acessorios Diodos transistores e dispositivos semelhantes semicond;12.00;C07872;23.2.A
85414210;Maquinas aparelhos e materiais eletricos e suas partes aparelhos de gravacao ou de reproducao de som aparelhos de gravacao ou de reproducao de imagens e de som em televisao e suas partes e acessorios Diodos transistores e dispositivos semelhantes semicond;12.00;C07872;23.2.A
85414220;Maquinas aparelhos e materiais eletricos e suas partes aparelhos de gravacao ou de reproducao de som aparelhos de gravacao ou de reproducao de imagens e de som em televisao e suas partes e acessorios Diodos transistores e dispositivos semelhantes semicond;12.00;C07872;23.2.A
85414290;Maquinas aparelhos e materiais eletricos e suas partes aparelhos de gravacao ou de reproducao de som aparelhos de gravacao ou de reproducao de imagens e de som em televisao e suas partes e acessorios Diodos transistores e dispositivos semelhantes semicond;12.00;C07872;23.2.A
85414300;Maquinas aparelhos e materiais eletricos e suas partes aparelhos de gravacao ou de reproducao de som aparelhos de gravacao ou de reproducao de imagens e de som em televisao e suas partes e acessorios Diodos transistores e dispositivos semelhantes semicond;12.00;C07872;23.2.A
85414300; celulas solares;12.00;C07872;23.2.A
85414900;Maquinas aparelhos e materiais eletricos e suas partes aparelhos de gravacao ou de reproducao de som aparelhos de gravacao ou de reproducao de imagens e de som em televisao e suas partes e acessorios Diodos transistores e dispositivos semelhantes semicond;12.00;C07872;23.2.A
85415100;Maquinas aparelhos e materiais eletricos e suas partes aparelhos de gravacao ou de reproducao de som aparelhos de gravacao ou de reproducao de imagens e de som em televisao e suas partes e acessorios Diodos transistores e dispositivos semelhantes semicond;12.00;C07872;23.2.A
85415900;Maquinas aparelhos e materiais eletricos e suas partes aparelhos de gravacao ou de reproducao de som aparelhos de gravacao ou de reproducao de imagens e de som em televisao e suas partes e acessorios Diodos transistores e dispositivos semelhantes semicond;12.00;C07872;23.2.A
85416010;Cristais piezoeletr.montados,de quartzo, 1<=freq<=100mhz;12.00;C07872;23.2.A
85416090;Outros cristais piezoeletricos montados;12.00;C07872;23.2.A
85419010;Suporte-conector em tiras,diodos, etc. semicondutores;12.00;C07872;23.2.A
85419020;Coberturas p/encapsulamento (capsulas);12.00;C07872;23.2.A
85419090;Outs.partes de diodos,transistores,etc. semicondutores;12.00;C07872;23.2.A
85423110;Circuitos integrados eletronicosprocessadores e controladores, mesmo combinados com memorias, conversores, circuitos logicos, amplificadores, circuitos temporizadores e de sincronizacao, ou outros circuitos, nao montados;12.00;C07872;23.2.A
85423110;Obtidos por tecnologia bipolar;12.00;C07872;23.2.A
85423120;Circuitos integrados eletronicosprocessadores e controladores, mesmo combinados com memorias, conversores, circuitos logicos, amplificadores, circuitos temporizadores e de sincronizacao, ou outros circuitos, montados, proprios para montagem em superficie;12.00;C07872;23.2.A
85423190;Outros microcontroladores montados;12.00;C07872;23.2.A
85423210;Memorias nao montadas;12.00;C07872;23.2.A
85423210;Obtidos por tecnologia bipolar;12.00;C07872;23.2.A
85423221;Memorias montados,p/montagem em superficie dos tipos ram estaticas (sram) com tempo de acesso inferior ou igual a 25ns, eprom, eeprom, prom, rom e flash;12.00;C07872;23.2.A
85423229;Outras memorias;12.00;C07872;23.2.A
85423291;Outs.memorias dos tipos ram estaticas (sram) com tempo de acesso inferior ou igual a 25ns, eprom, eeprom, prom, rom e flash;12.00;C07872;23.2.A
85423299;Outras memorias;12.00;C07872;23.2.A
85423299;De oxido metalico;12.00;C07872;23.2.A
85423311;Amplificadores integrado hibrido,espessura de camada<=1micron c/ frequencia de operacao >= 800 mhz;12.00;C07872;23.2.A
85423319;Outros amplificadores hibridos;12.00;C07872;23.2.A
85423320;Outros amplificadores nao montados;12.00;C07872;23.2.A
85423390;Outros amplificadores;12.00;C07872;23.2.A
85423911;Outros circuitos integrados hibridos de espessura de camada inferior ou igual a 1 micrometro (micron) com frequencia de operacao superior ou igual a 800mhz;12.00;C07872;23.2.A
85423919;Outros circuitos integr.hibridos;12.00;C07872;23.2.A
85423920;Outros circuitos integr.nao montados;12.00;C07872;23.2.A
85423920;Obtidos por tecnologia bipolar;12.00;C07872;23.2.A
85423931;Outros circuitos integr.montados do tipo chip-set;12.00;C07872;23.2.A
85423939;Outros circuitos integrados montados;12.00;C07872;23.2.A
85423991;Outs.circuitos integrados do tipo chip-set;12.00;C07872;23.2.A
85423999;Outs.circuitos integrados;12.00;C07872;23.2.A
85429000;Maquinas aparelhos e materiais eletricos e suas partes aparelhos de gravacao ou de reproducao de som aparelhos de gravacao ou de reproducao de imagens e de som em televisao e suas partes e acessorios circuitos integrados eletronicos Partes;12.00;C07872;23.2.A
85431000;Aceleradores de particulas,eletr.;12.00;C07872;23.2.A
85432000;Geradores de sinais,eletr.;12.00;C07872;23.2.A
85432000;Geradores de sinais de teste e referencia de video nos padroes SDi e HD-SDi, com capacidade de geracao de diferentes sinais de teste, dentre eles o “color bars” e “zoneplate”;12.00;C07872;23.2.A
85433010;De eletrolise, com celulas de membrana;12.00;C07872;23.2.A
85433090;Outros;12.00;C07872;23.2.A
85434000;Maquinas aparelhos e materiais eletricos e suas partes aparelhos de gravacao ou de reproducao de som aparelhos de gravacao ou de reproducao de imagens e de som em televisao e suas partes e acessorios Maquinas e aparelhos eletricos com funcao propria nao e;12.00;C07872;23.2.A
85437011;Amplificador radiofreq.p/transm.sinal microonda,hpa,etc;12.00;C07872;23.2.A
85437011;De media ou de alta frequencia;12.00;C07872;23.2.A
85437012;Amplificador radiofreq.p/recep.sinal microonda,lna,etc;12.00;C07872;23.2.A
85437012;De media ou de alta frequencia;12.00;C07872;23.2.A
85437013;Amplificador radiofreq.p/distrib.de sinais de televisao;12.00;C07872;23.2.A
85437013;De media ou de alta frequencia;12.00;C07872;23.2.A
85437014;Outs.amplificad.radiofreq.p/recep.sinais microondas;12.00;C07872;23.2.A
85437014;De media ou de alta frequencia;12.00;C07872;23.2.A
85437015;Outs.amplificad.radiofreq.p/transm.sinais microondas;12.00;C07872;23.2.A
85437015;De media ou de alta frequencia;12.00;C07872;23.2.A
85437019;Outros amplificad.radiofreq.;12.00;C07872;23.2.A
85437019;De media ou de alta frequencia;12.00;C07872;23.2.A
85437020;Apars.p/eletrocutar insetos;12.00;C07872;23.2.A
85437031;Geradores de efeitos espec.manip.2/3 dimens.etc.p/video;12.00;C07872;23.2.A
85437032;Geradores de caracteres,digitais,p/video;12.00;C07872;23.2.A
85437033;Sincronizador de quadro armazen.etc.base tempo,p/video;12.00;C07872;23.2.A
85437034;Controladores de edicao,p/video;12.00;C07872;23.2.A
85437035;Misturador digital,em tempo real de entrada>=8,p/video;12.00;C07872;23.2.A
85437036;Roteador-comutador (routing switcher) de mais de 20 entradas e mais de 16 saidas, de audio ou de video;12.00;C07872;23.2.A
85437036;Roteadores-comutadores “trouting switcher” , contendo mais de 20 entradas e mais de 16 saidas de audio e/ou video, com interface de entrada de video SDi e HD-SDi e saidas em SDi e HD-SDi, entradas de audio analogico e/ou digital ou capacidade par;12.00;C07872;23.2.A
85437039;Outros maqs.e apars.auxiliares,p/video;12.00;C07872;23.2.A
85437039; Gravador reprodutor e editor de imagem e som em discos por meio magnetico optico ou optomagnetico;12.00;C07872;23.2.A
85437039;Aparelho de gravacao ou reproducao e edicao de imagem e som de televisao em disco rigido por meio magnetico optico ou optomagnetico;12.00;C07872;23.2.A
85437040;Transcodificador ou conversor de padroes de televisao;12.00;C07872;23.2.A
85437050;Simulador de antenas para transmissores com potencia igual ou superior a 25kw (carga fantasma);12.00;C07872;23.2.A
85437091;Terminais de texto que operem com codigo de transmissao baudot, providos de teclado alfanumerico e visor (display), para acoplamento exclusivamente acustico a telefone;12.00;C07872;23.2.A
85437092;Eletrificadores de cercas;12.00;C07872;23.2.A
85437099;Outros maqs.e apars.eletr.c/funcao propria;12.00;C07872;23.2.A
85437099;Amplificadores seriais digitais para distribuicao de sinais de video, com retemporizador;12.00;C07872;23.2.A
85439010;Partes de maqs.e apars.amplificad.radiofreq. video,etc.;12.00;C07872;23.2.A
85439090;Partes de outs.maqs.e apars.eletr.c/funcao propria;12.00;C07872;23.2.A
85441100;Fios de cobre p/bobinar,isolados p/uso eletr.;18.00;C07872;23.2.A
85441910;Fios de aluminio p/bobinar,isolados p/uso eletr.;18.00;C07872;23.2.A
85441990;Outros fios p/bobinar,isolados p/uso eletr.;18.00;C07872;23.2.A
85442000;Cabos coaxiais e outs.condutores eletr.coaxiais;18.00;C07872;23.2.A
85443000;Jogos de fios p/velas de ignicao e outs.fios p/veiculos;18.00;C07872;23.2.A
85443000;Para sistema eletrico em 24 V;18.00;C07872;23.2.A
85444200;Outs.condutores eletr.munidos pecas conexao, para tensao nao superior a 1000v;12.00;C07872;23.2.A
85444900;Outros condutores eletr.80v<tensao<=1.000v;18.00;C07872;23.2.A
85444900;Para tensao nao superior a 80 V;18.00;C07872;23.2.A
85446000;Outros condutores eletr.p/tensao>1000v;18.00;C07872;23.2.A
85447010;Cabos de fibras opticas com rev.ext.de material dieletr.;12.00;C07872;23.2.A
85447020;Cabos de fibras opticas com rev.ext.de aco proprio p/inst.submarina;12.00;C07872;23.2.A
85447030;Cabos de fibras opticas rev.ext.de aluminio;12.00;C07872;23.2.A
85447090;Outros cabos de fibras opticas;12.00;C07872;23.2.A
85451100;Eletrodos de carvao p/uso em fornos eletr.;18.00;C07872;23.2.A
85451910;Eletrodos de grafita,teor carbono>=99.9%,p/uso eletr.;18.00;C07872;23.2.A
85451920;Blocos de grafite, dos tipo utilizados como catodos em cubas eletroliticas;18.00;C07872;23.2.A
85451990;Outros eletrodos de carvao,p/uso eletr.;18.00;C07872;23.2.A
85452000;Escovas de carvao,p/uso eletr.;18.00;C07872;23.2.A
85459010;Carvoes p/pilhas eletricas;18.00;C07872;23.2.A
85459020;Resistencias aquecedoras desprov.de revestim/terminais;18.00;C07872;23.2.A
85459030;Suporte de conexao (nipples) p/eletrodos;18.00;C07872;23.2.A
85459090;Outs.carvoes e artigos de grafita/carvao p/uso eletr.;18.00;C07872;23.2.A
85461000;Isoladores de vidro p/uso eletrico;18.00;C07872;23.2.A
85462000;Isoladores de ceramica p/uso eletrico;18.00;C07872;23.2.A
85469000;Isoladores de outs.materias p/uso eletrico;18.00;C07872;23.2.A
85471000;Pecas isolantes de ceramica p/maqs.apars.e instal.eletr;18.00;C07872;23.2.A
85472010;Tampoes, vedadores para capacitores, com perfuracoes para terminais (de plastico);18.00;C07872;23.2.A
85472090;Pecas isolantes de plastico p/maqs.apars.e instal.eletr;18.00;C07872;23.2.A
85479000;Outs.pecas/tubos isolantes p/maqs.apars.e instal.eletr.;18.00;C07872;23.2.A
85480010;Maquinas aparelhos e materiais eletricos e suas partes aparelhos de gravacao ou de reproducao de som aparelhos de gravacao ou de reproducao de imagens e de som em televisao e suas partes e acessorios Termopares do tipo utilizado em dispositivos termoeletr;18.00;C07872;23.2.A
85480090;Maquinas aparelhos e materiais eletricos e suas partes aparelhos de gravacao ou de reproducao de som aparelhos de gravacao ou de reproducao de imagens e de som em televisao e suas partes e acessorios outras;18.00;C07872;23.2.A
85491100;Maquinas aparelhos e materiais eletricos e suas partes aparelhos de gravacao ou de reproducao de som aparelhos de gravacao ou de reproducao de imagens e de som em televisao e suas partes e acessorios Desperdicios e residuos e sucata eletricos e eletronico;18.00;C07872;23.2.A
85491100; acumuladores inserviveis;18.00;C07872;23.2.A
85491200;Maquinas aparelhos e materiais eletricos e suas partes aparelhos de gravacao ou de reproducao de som aparelhos de gravacao ou de reproducao de imagens e de som em televisao e suas partes e acessorios Desperdicios e residuos e sucata eletricos e eletronico;18.00;C07872;23.2.A
85491200;Desperdicios e residuos a base de cadmio exceto seus compostos quimicos;18.00;C07872;23.2.A
85491200;Desperdicios e residuos contendo compostos quimicos de niquel cadmio mercurio ou de litio;18.00;C07872;23.2.A
85491200; Pilhas baterias de pilhas e acumuladores eletricos inserviveis exceto acumuladores de chumbo;18.00;C07872;23.2.A
85491300;Maquinas aparelhos e materiais eletricos e suas partes aparelhos de gravacao ou de reproducao de som aparelhos de gravacao ou de reproducao de imagens e de som em televisao e suas partes e acessorios Desperdicios e residuos e sucata eletricos e eletronico;18.00;C07872;23.2.A
85491300; Desperdicios residuos e sucatas contendo compostos quimicos de niquel ou de litio;18.00;C07872;23.2.A
85491300; Pilhas baterias de pilhas e acumuladores eletricos inserviveis;18.00;C07872;23.2.A
85491400;Maquinas aparelhos e materiais eletricos e suas partes aparelhos de gravacao ou de reproducao de som aparelhos de gravacao ou de reproducao de imagens e de som em televisao e suas partes e acessorios Desperdicios e residuos e sucata eletricos e eletronico;18.00;C07872;23.2.A
85491400; Desperdicios residuos e sucatas contendo compostos quimicos de niquel ou de litio;18.00;C07872;23.2.A
85491400;Pilhas baterias de pilhas e acumuladores eletricos inserviveis;18.00;C07872;23.2.A
85491900;Maquinas aparelhos e materiais eletricos e suas partes aparelhos de gravacao ou de reproducao de som aparelhos de gravacao ou de reproducao de imagens e de som em televisao e suas partes e acessorios Desperdicios e residuos e sucata eletricos e eletronico;18.00;C07872;23.2.A
85491900;Desperdicios residuos e sucatas contendo compostos quimicos de niquel ou de litio;18.00;C07872;23.2.A
85491900; Pilhas baterias de pilhas e acumuladores eletricos inserviveis exceto acumuladores de chumbo acido;18.00;C07872;23.2.A
85492100;Maquinas aparelhos e materiais eletricos e suas partes aparelhos de gravacao ou de reproducao de som aparelhos de gravacao ou de reproducao de imagens e de som em televisao e suas partes e acessorios Desperdicios e residuos e sucata eletricos e eletronico;18.00;C07872;23.2.A
85492100; Produtos usados no final de seu ciclo de vida imprestaveis para uso em sua funcao original considerados residuos eletronicos;18.00;C07872;23.2.A
85492900;Maquinas aparelhos e materiais eletricos e suas partes aparelhos de gravacao ou de reproducao de som aparelhos de gravacao ou de reproducao de imagens e de som em televisao e suas partes e acessorios Desperdicios e residuos e sucata eletricos e eletronico;18.00;C07872;23.2.A
85492900; Produtos usados no final de seu ciclo de vida imprestaveis para uso em sua funcao original considerados residuos eletronicos;18.00;C07872;23.2.A
85493100;Maquinas aparelhos e materiais eletricos e suas partes aparelhos de gravacao ou de reproducao de som aparelhos de gravacao ou de reproducao de imagens e de som em televisao e suas partes e acessorios Desperdicios e residuos e sucata eletricos e eletronico;18.00;C07872;23.2.A
85493100; Produtos usados no final de seu ciclo de vida imprestaveis para uso em sua funcao original considerados residuos eletronicos;18.00;C07872;23.2.A
85493900;Maquinas aparelhos e materiais eletricos e suas partes aparelhos de gravacao ou de reproducao de som aparelhos de gravacao ou de reproducao de imagens e de som em televisao e suas partes e acessorios Desperdicios e residuos e sucata eletricos e eletronico;18.00;C07872;23.2.A
85493900; Produtos usados no final de seu ciclo de vida imprestaveis para uso em sua funcao original considerados residuos eletronicos;18.00;C07872;23.2.A
85499100;Maquinas aparelhos e materiais eletricos e suas partes aparelhos de gravacao ou de reproducao de som aparelhos de gravacao ou de reproducao de imagens e de som em televisao e suas partes e acessorios Desperdicios e residuos e sucata eletricos e eletronico;18.00;C07872;23.2.A
85499100; Produtos usados no final de seu ciclo de vida imprestaveis para uso em sua funcao original considerados residuos eletronicos;18.00;C07872;23.2.A
85499900;Maquinas aparelhos e materiais eletricos e suas partes aparelhos de gravacao ou de reproducao de som aparelhos de gravacao ou de reproducao de imagens e de som em televisao e suas partes e acessorios Desperdicios e residuos e sucata eletricos e eletronico;18.00;C07872;23.2.A
85499900; Produtos usados no final de seu ciclo de vida imprestaveis para uso em sua funcao original considerados residuos eletronicos;18.00;C07872;23.2.A
86011000;Locomotivas e locotratores,de fonte ext.de eletricidade;18.00;C07872;23.2.A
86012000;Locomotivas e locotratores,de acumuladores eletricos;18.00;C07872;23.2.A
86021000;Locomotivas diesel-eletricas;18.00;C07872;23.2.A
86029000;Outros locomotivas e locotratores,e tenderes;18.00;C07872;23.2.A
86031000;Litorinas (automotoras),de fonte ext.de eletricidade;18.00;C07872;23.2.A
86039000;Outros litorinas (automotoras);18.00;C07872;23.2.A
86040010;Veics.autopropuls.batedor balastro,alinhad.vias ferreas;18.00;C07872;23.2.A
86040090;Outs.veiculos p/inspecao/manutencao de vias ferreas,etc;18.00;C07872;23.2.A
86050010;Vagoes de passageiros p/vias ferreas/semelhs.;18.00;C07872;23.2.A
86050090;Furgoes p/bagagem,vagoes-postais,etc.p/vias ferreas;18.00;C07872;23.2.A
86061000;Vagoes-tanques/semelhs.p/transp.mercad.em vias ferreas;18.00;C07872;23.2.A
86063000;Vagoes de descarga automat.mercadorias em vias ferreas;18.00;C07872;23.2.A
86069100;Vagoes cobertos/fechados,p/transp.mercad.vias ferreas;18.00;C07872;23.2.A
86069200;Vagoes abertos/paredes fixas,altura>60cm p/vias ferreas;18.00;C07872;23.2.A
86069900;Outs.vagoes p/transporte de mercadorias em vias ferreas;18.00;C07872;23.2.A
86071110;Truques (bogies) de tracao de veiculos p/vias ferreas;18.00;C07872;23.2.A
86071120;Bisseis de tracao de veiculos p/vias ferreas/semelhs.;18.00;C07872;23.2.A
86071200;Outs.bogies e bisseis de veiculos p/vias ferreas;18.00;C07872;23.2.A
86071911;Mancais de veiculos p/vias ferreas, c/ rolamento incorporado ...;18.00;C07872;23.2.A
86071919;Outros (mancais de veiculos p/vias ferreas);18.00;C07872;23.2.A
86071990;Eixos,rodas e suas partes de veiculos p/vias ferreas;18.00;C07872;23.2.A
86072100;Freios a ar comprim.suas partes de veic.p/vias ferreas;18.00;C07872;23.2.A
86072900;Outs.freios e suas partes,de veiculos p/vias ferreas;18.00;C07872;23.2.A
86073000;Ganchos,para-choques,etc.de veiculos p/vias ferreas;18.00;C07872;23.2.A
86079100;Outros partes de locomotivas ou de locotratores;18.00;C07872;23.2.A
86079900;Outros partes de veiculos p/vias ferreas;18.00;C07872;23.2.A
86080011;Apars.mecanicos de sinalizacao,etc.p/vias ferreas,etc.;18.00;C07872;23.2.A
86080012;Apars.eletromecan.de sinalizacao,etc.p/vias ferreas,etc;18.00;C07872;23.2.A
86080090;Material fixo de vias ferreas/semelhs.e suas partes;18.00;C07872;23.2.A
86090000;Conteineres (contentores) incl.de transp.fluidos,etc.;18.00;C07872;23.2.A
87011000;Tratores motocultores;12.00;C07872;23.2.A
87012100;Veiculos automoveis tratores ciclos e outros veiculos terrestres suas partes e acessorios Tratores exceto os carros tratores da posicao 87 09 unicamente com motor de pistao de ignicao por compressao diesel ou semidiesel ;12.00;C07872;23.2.A
87012200;Veiculos automoveis tratores ciclos e outros veiculos terrestres suas partes e acessorios Tratores exceto os carros tratores da posicao 87 09 equipados para propulsao simultaneamente com motor de pistao de ignicao por compressao diesel ou semidiesel e mot;12.00;C07872;23.2.A
87012300;Veiculos automoveis tratores ciclos e outros veiculos terrestres suas partes e acessorios Tratores exceto os carros tratores da posicao 87 09 equipados para propulsao simultaneamente com motor de pistao de ignicao por centelha faisca e motor eletrico;12.00;C07872;23.2.A
87012400;Veiculos automoveis tratores ciclos e outros veiculos terrestres suas partes e acessorios Tratores exceto os carros tratores da posicao 87 09 unicamente com motor eletrico para propulsao;12.00;C07872;23.2.A
87012900;Veiculos automoveis tratores ciclos e outros veiculos terrestres suas partes e acessorios Tratores exceto os carros tratores da posicao 87 09 outros;12.00;C07872;23.2.A
87013000;Tratores de lagartas;12.00;C07872;23.2.A
87019100;Nao superior a 18 kw;12.00;C07872;23.2.A
87019100;Nao superior a 18 kw;12.00;C07872;23.2.A
87019200;Superior a 18 kw, mas nao superior a 37 kw;12.00;C07872;23.2.A
87019200;Superior a 18 kw, mas nao superior a 37 kw;12.00;C07872;23.2.A
87019300;Superior a 37 kw, mas nao superior a 75 kw;12.00;C07872;23.2.A
87019300;Superior a 37 kw, mas nao superior a 75 kw;12.00;C07872;23.2.A
87019410;Tratores especialmente concebidos para arrastar troncos (log skidders);12.00;C07872;23.2.A
87019490;Outros;12.00;C07872;23.2.A
87019490;Outros;12.00;C07872;23.2.A
87019510;Tratores especialmente concebidos para arrastar troncos (log skidders);12.00;C07872;23.2.A
87019590;Outros;12.00;C07872;23.2.A
87019590;Outros;12.00;C07872;23.2.A
87021000;Veiculos automoveis p/transp>=10 pessoas,c/motor diesel;12.00;C07872;23.2.A
87021000;Com volume interno de habitaculo, destinado a passageiros e motorista, superior a 6m³, mas inferior a 9m³;12.00;C07872;23.2.A
87021000;Com volume interno de habitaculo, destinado a passageiros e motorista, igual ou superior a 9m³;12.00;C07872;23.2.A
87022000;Equipados para propulsao, simultaneamente, com um motor de pistao de ignicao por compressao (diesel ou semidiesel) e um motor eletrico;12.00;C07872;23.2.A
87022000;Equipados para propulsao, simultaneamente, com um motor de pistao de ignicao por compressao (diesel ou semidiesel) e um motor eletrico;12.00;C07872;23.2.A
87022000;Equipados para propulsao, simultaneamente, com um motor de pistao de ignicao por compressao (diesel ou semidiesel) e um motor eletrico;12.00;C07872;23.2.A
87023000;Equipados para propulsao, simultaneamente, com um motor de pistao alternativo de ignicao por centelha (faisca*) e um motor eletrico;12.00;C07872;23.2.A
87023000;Equipados para propulsao, simultaneamente, com um motor de pistao alternativo de ignicao por centelha (faisca*) e um motor eletrico;12.00;C07872;23.2.A
87023000;Equipados para propulsao, simultaneamente, com um motor de pistao alternativo de ignicao por centelha (faisca*) e um motor eletrico;12.00;C07872;23.2.A
87024010;Trolebus;18.00;C07872;23.2.A
87024090;Outros;12.00;C07872;23.2.A
87024090;Outros;12.00;C07872;23.2.A
87024090;Outros;12.00;C07872;23.2.A
87029000;Outros;12.00;C07872;23.2.A
87029000;Outros;12.00;C07872;23.2.A
87029000;Outros;12.00;C07872;23.2.A
87031000;Veiculos automoveis p/deslocam.na neve,campo golfe,etc.;18.00;C07872;23.2.A
87032100;Automoveis c/motor explosao,cil<=1000cm3;12.00;C07872;23.2.A
87032210;Automoveis c/motor explosao,1000<cm3<=1500, ate 6 passag;12.00;C07872;23.2.A
87032290;Automoveis c/motor explosao,1000<cm3<=1500, sup.6 passag;12.00;C07872;23.2.A
87032310;Automoveis c/motor explosao,1500<cm3<=3000, ate 6 passag;12.00;C07872;23.2.A
87032310;De cilindrada superior a 1.500 cm³, mas nao superior a 2.000 cm³;12.00;C07872;23.2.A
87032390;Automoveis c/motor explosao,1500<cm3<=3000, sup.6 passag;12.00;C07872;23.2.A
87032390;De cilindrada superior a 1.500 cm³, mas nao superior a 2.000 cm³;12.00;C07872;23.2.A
87032410;Automoveis c/motor explosao,cm3>3000,ate 6 passageiros;12.00;C07872;23.2.A
87032490;Automoveis c/motor explosao,cm3>3000,sup.6 passageiros;12.00;C07872;23.2.A
87033110;Automoveis c/motor diesel,cm3<=1500,ate 6 passageiros;18.00;C07872;23.2.A
87033190;Automoveis c/motor diesel,cm3<=1500,sup.6 passageiros;18.00;C07872;23.2.A
87033210;Automoveis c/motor diesel,1500<cm3<=2500,ate 6 passag.;12.00;C07872;23.2.A
87033290;Automoveis c/motor diesel,1500<cm3<=2500,sup.6 passag.;12.00;C07872;23.2.A
87033310;Automoveis c/motor diesel,cm3>2500,ate 6 passageiros;12.00;C07872;23.2.A
